GOOG,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
396,54.913,56.042,39297620,56.343,54.82,55.6041,56662,2020-04-02 04:00:00
397,55.9508,54.894,46268000,56.177,53.9905,54.8763,62147,2020-04-03 04:00:00
398,56.9,59.346,53294460,59.733,56.547,58.3073,72720,2020-04-06 04:00:00
399,61.05,59.3255,47746580,61.25,59.1115,59.9702,70485,2020-04-07 04:00:00
400,60.325,60.514,39502700,60.9535,59.408,60.3455,51692,2020-04-08 04:00:00
401,61.204,60.5725,43508420,61.2785,59.8368,60.5269,64151,2020-04-09 04:00:00
402,60.459,60.878,34796560,61.0255,59.3799,60.1607,52951,2020-04-13 04:00:00
403,62.2545,63.4615,49407060,64.1035,61.8465,63.0972,70966,2020-04-14 04:00:00
404,62.2805,63.1235,33434060,64.023,62.02,62.9241,52270,2020-04-15 04:00:00
405,63.705,63.1735,50361980,63.95,62.131,62.9729,75882,2020-04-16 04:00:00
406,64.2425,64.1625,38980840,64.7215,63.5615,64.0916,61683,2020-04-17 04:00:00
407,63.55,63.3305,33909760,64.08,63.0685,63.5076,54010,2020-04-20 04:00:00
408,62.35,60.817,43060060,62.7135,60.4855,61.2529,81297,2020-04-21 04:00:00
409,62.277,63.1605,41861900,64.2807,62.1,63.2891,55496,2020-04-22 04:00:00
410,63.5775,63.8155,31318160,64.6655,63.2835,63.9078,43438,2020-04-23 04:00:00
411,63.0585,63.9655,32807620,64.02,62.4725,63.2856,51709,2020-04-24 04:00:00
412,64.8,63.794,32011260,64.8075,63.45,63.9876,53827,2020-04-27 04:00:00
413,64.3965,61.6835,59026180,64.4025,61.61,62.9046,113448,2020-04-28 04:00:00
414,67.073,67.074,75872600,67.9995,66.267,67.0864,108070,2020-04-29 04:00:00
415,66.244,67.433,53377120,67.641,66.1245,66.855,73104,2020-04-30 04:00:00
416,66.425,66.0305,41452780,67.6035,65.55,66.3037,58744,2020-05-01 04:00:00
417,65.4115,66.34,30080340,66.383,64.95,65.7772,47357,2020-05-04 04:00:00
418,66.896,67.5555,33030660,68.697,66.873,67.9774,55616,2020-05-05 04:00:00
419,68.0845,67.365,24308440,68.556,67.3645,67.9714,41697,2020-05-06 04:00:00
420,68.297,68.628,27995140,68.88,67.7635,68.4474,41221,2020-05-07 04:00:00
421,69.1565,69.4185,27761360,69.938,68.774,69.4473,45174,2020-05-08 04:00:00
422,68.914,70.163,28242260,70.8265,68.8576,69.9828,49770,2020-05-11 04:00:00
423,70.356,68.787,27812000,70.75,68.7385,69.7629,46620,2020-05-12 04:00:00
424,68.8525,67.4665,36251700,69.2741,66.42,67.6682,65238,2020-05-13 04:00:00
425,66.751,67.8065,32061540,67.871,66.1955,67.1057,49705,2020-05-14 04:00:00
426,67.5,68.6595,34154940,68.724,66.95,67.9993,59537,2020-05-15 04:00:00
427,68.0875,69.197,36479240,69.6163,67.7125,68.9221,53466,2020-05-18 04:00:00
428,69.3498,68.6743,25612880,69.6,68.6743,69.2279,41820,2020-05-19 04:00:00
429,69.479,70.336,33107500,70.521,69.3625,70.1793,49097,2020-05-20 04:00:00
430,70.4,70.14,27703880,70.7745,69.6725,70.2149,42658,2020-05-21 04:00:00
431,69.8355,70.521,26188160,70.638,69.5915,70.1746,41294,2020-05-22 04:00:00
432,71.8635,70.851,41212440,72.05,70.6065,71.3769,56455,2020-05-26 04:00:00
433,70.8625,70.892,33722680,71.087,69.5645,70.4899,53894,2020-05-27 04:00:00
434,69.843,70.8365,33871520,72.042,69.8375,71.1822,52244,2020-05-28 04:00:00
435,70.847,71.446,36761180,71.6285,70.6675,71.2601,45300,2020-05-29 04:00:00
436,70.9195,71.591,24342800,71.898,70.9,71.5085,33484,2020-06-01 04:00:00
437,71.5275,71.961,25562560,71.9805,70.9415,71.5269,39725,2020-06-02 04:00:00
438,71.915,71.819,25097480,72.3276,71.4889,71.8205,41338,2020-06-03 04:00:00
439,71.52,70.609,29685440,71.948,70.2365,70.9575,50921,2020-06-04 04:00:00
440,70.6585,71.9195,34704800,72.2525,70.3,71.6826,60144,2020-06-05 04:00:00
441,71.117,72.3305,28083400,72.3995,71.117,71.8797,43054,2020-06-08 04:00:00
442,72.268,72.808,28184980,73.4,72.1605,72.8654,46790,2020-06-09 04:00:00
443,72.977,73.2925,30503060,73.713,72.8135,73.2672,54560,2020-06-10 04:00:00
444,72.124,70.192,39826400,72.7238,70.1,71.2216,68818,2020-06-11 04:00:00
445,71.4245,70.659,38927340,71.85,69.301,70.5814,60762,2020-06-12 04:00:00
446,69.54,70.9925,30121560,71.24,69.396,70.4075,55207,2020-06-15 04:00:00
447,72.261,72.136,34232280,72.751,71.295,72.1317,58622,2020-06-16 04:00:00
448,72.358,72.556,30992300,73,71.569,72.4192,48798,2020-06-17 04:00:00
449,72.458,71.798,31638320,72.5705,71.3505,71.8247,55105,2020-06-18 04:00:00
450,72.2,71.586,63157500,72.39,71.0675,71.6935,65237,2020-06-19 04:00:00
451,71.45,72.593,30848800,72.6375,71.1605,72.1782,44842,2020-06-22 04:00:00
452,72.782,73.2205,28595280,73.7971,72.262,73.1872,43781,2020-06-23 04:00:00
453,73.0755,71.5985,35120440,73.771,71.4875,72.1647,54443,2020-06-24 04:00:00
454,71.495,72.0665,24609480,72.145,71,71.6651,37387,2020-06-25 04:00:00
455,71.5695,67.995,85353960,71.6725,67.5995,69.0623,119926,2020-06-26 04:00:00
456,67.909,69.7485,36203600,69.78,67.3505,68.9499,62601,2020-06-29 04:00:00
457,69.522,70.6805,40847620,70.9325,69.198,70.0653,62234,2020-06-30 04:00:00
458,70.555,71.902,35503340,72.15,70.491,71.5808,63632,2020-07-01 04:00:00
459,72.347,73.235,37189600,74.1475,72.321,73.2372,66404,2020-07-02 04:00:00
460,74.003,74.785,31273940,75.3295,73.643,74.6189,56187,2020-07-06 04:00:00
461,74.5,74.259,29163440,75.84,74.1775,75.0194,49009,2020-07-07 04:00:00
462,74.716,74.8,24993160,75.294,74.2815,74.8011,41005,2020-07-08 04:00:00
463,75.3225,75.5495,28466440,76.136,74.4043,75.394,51057,2020-07-09 04:00:00
464,75.3075,77.087,37134080,77.1915,74.827,76.1863,72815,2020-07-10 04:00:00
465,77.5,75.567,36928480,78.8566,75.2621,77.2939,63133,2020-07-13 04:00:00
466,74.5155,76.029,31700320,76.1475,74.175,75.2278,59690,2020-07-14 04:00:00
467,76.1565,75.682,32213680,76.7665,74.9,75.7488,51888,2020-07-15 04:00:00
468,75,75.9,30386900,75.9345,74.3155,75.3139,49494,2020-07-16 04:00:00
469,76.081,75.7775,29140200,76.172,74.921,75.5857,48750,2020-07-17 04:00:00
470,75.763,78.286,31145040,78.5145,75.18,77.4835,50096,2020-07-20 04:00:00
471,79.3495,77.921,24372900,79.3495,77.714,78.4116,42143,2020-07-21 04:00:00
472,78.025,78.4245,18639700,78.5,77.305,78.0138,29634,2020-07-22 04:00:00
473,78.3485,75.784,32552680,78.5935,75.3696,76.5577,56430,2020-07-23 04:00:00
474,74.9465,75.5935,30888080,75.8818,74.42,75.2127,55829,2020-07-24 04:00:00
475,75.78,76.51,24919600,77.0485,75.7605,76.4683,50315,2020-07-27 04:00:00
476,76.259,75.017,34043480,76.324,74.883,75.657,52525,2020-07-28 04:00:00
477,75.316,76.101,22130680,76.5626,75.0665,75.8863,38861,2020-07-29 04:00:00
478,74.85,76.5725,33427920,76.8935,74.611,76.1413,71809,2020-07-30 04:00:00
479,75.2505,74.148,68580720,75.4475,72.7015,73.6288,141980,2020-07-31 04:00:00
480,74.332,73.7225,46630200,74.5235,73.282,73.697,79470,2020-08-03 04:00:00
481,73.8285,73.2485,38069780,74.278,72.9325,73.4029,67652,2020-08-04 04:00:00
482,73.465,73.6805,39599140,74.1205,73.173,73.6926,46215,2020-08-05 04:00:00
483,73.5875,75.005,39907360,75.1195,73.3,74.5212,66380,2020-08-06 04:00:00
484,75,74.7245,31556520,75.8423,74.082,74.7722,45809,2020-08-07 04:00:00
485,74.359,74.805,25186800,75.2038,73.654,74.5223,40059,2020-08-10 04:00:00
486,74.622,74.016,29087300,75.5,73.9,74.5498,47913,2020-08-11 04:00:00
487,74.279,75.331,28753100,75.6193,74.2625,75.2775,44671,2020-08-12 04:00:00
488,75.517,75.9225,29104160,76.8625,75.4003,76.1795,47707,2020-08-13 04:00:00
489,75.783,75.3865,27104000,76.095,75.144,75.5606,37912,2020-08-14 04:00:00
490,75.7335,75.899,27572000,76.2805,75.3985,75.9624,37593,2020-08-17 04:00:00
491,76.309,77.93,40541720,78.1235,76.1855,77.2817,58344,2020-08-18 04:00:00
492,77.6655,77.3765,33212220,78.684,77.1975,77.9034,52580,2020-08-19 04:00:00
493,77.1725,79.0875,34093540,79.2935,76.91,78.6028,48871,2020-08-20 04:00:00
494,78.8515,79.021,28929060,79.886,78.4003,79.1638,48485,2020-08-21 04:00:00
495,79.699,79.41,28204580,80.7085,79.0285,79.55,50609,2020-08-24 04:00:00
496,79.1035,80.411,42641680,80.581,79.1035,80.2053,45681,2020-08-25 04:00:00
497,80.4,82.619,71621440,82.961,80.18,81.8154,88489,2020-08-26 04:00:00
498,82.684,81.7165,37232040,82.75,81.2875,81.9334,57982,2020-08-27 04:00:00
499,81.6745,82.2205,29995640,82.3585,81.5375,81.9907,41740,2020-08-28 04:00:00
500,82.3945,81.709,35468120,82.3983,81.5155,81.8369,49068,2020-08-31 04:00:00
501,81.8315,83.0355,36237100,83.2865,81.611,82.6047,46235,2020-09-01 04:00:00
502,83.6888,86.414,50223600,86.659,83.3165,85.1412,86509,2020-09-02 04:00:00
503,85.4857,82.092,62155260,85.4857,80.753,82.4508,119410,2020-09-03 04:00:00
504,81.213,79.552,52171360,82.2555,77.3806,79.3426,113649,2020-09-04 04:00:00
505,76.6755,76.6195,52216280,78.1933,76.4005,77.1339,96451,2020-09-08 04:00:00
506,77.8765,77.848,35494080,78.45,76.8026,77.8175,66134,2020-09-09 04:00:00
507,78.032,76.601,32371140,79.2041,76.2903,77.5324,58778,2020-09-10 04:00:00
508,76.8,76.036,31941740,78.76,74.868,76.0934,57795,2020-09-11 04:00:00
509,76.9503,75.964,33931780,78.2,75.787,76.7522,57058,2020-09-14 04:00:00
510,76.8,77.072,26621640,77.9785,76.5918,77.2468,40411,2020-09-15 04:00:00
511,77.777,76.045,26245980,78.1,75.991,76.8298,45043,2020-09-16 04:00:00
512,74.8,74.7765,37595020,75.4149,73.5,74.5431,69904,2020-09-17 04:00:00
513,74.9005,72.9995,61875640,75.1502,71.8565,73.392,80443,2020-09-18 04:00:00
514,72.003,71.558,57776540,72.418,70.3275,71.2242,103648,2020-09-21 04:00:00
515,72.5045,73.273,31664020,73.476,71.7265,72.6542,60292,2020-09-22 04:00:00
516,72.939,70.7605,33147000,73.048,70.385,71.605,61426,2020-09-23 04:00:00
517,70.5515,71.4145,29004320,72.1854,70.4925,71.4635,57240,2020-09-24 04:00:00
518,71.6315,72.248,26467500,72.5,70.667,71.7569,46814,2020-09-25 04:00:00
519,73.7105,73.226,40158820,73.84,72.4651,73.184,58018,2020-09-28 04:00:00
520,73.5195,73.4665,19582040,73.8332,72.9403,73.4033,38922,2020-09-29 04:00:00
521,73.34,73.48,34032160,74.4875,72.994,73.7715,52374,2020-09-30 04:00:00
522,74.2135,74.5045,35589940,74.952,73.9605,74.4648,50317,2020-10-01 04:00:00
523,73.1015,72.921,25681420,74.16,72.546,73.2721,51996,2020-10-02 04:00:00
524,73.3105,74.301,22265140,74.4105,73.2135,73.9316,40677,2020-10-05 04:00:00
525,73.779,72.672,24908460,74.338,72.4295,73.3282,51449,2020-10-06 04:00:00
526,73.2145,73.0145,34923120,73.448,71.8,72.7354,64119,2020-10-07 04:00:00
527,73.2545,74.2965,23756620,74.5,73.2545,74.117,43202,2020-10-08 04:00:00
528,74.735,75.761,28510840,75.826,74.4725,75.3466,48579,2020-10-09 04:00:00
529,77.15,78.4575,49651200,79.693,76.6285,78.3109,80125,2020-10-12 04:00:00
530,79.1865,78.584,32020860,79.5,78.16,78.8024,55794,2020-10-13 04:00:00
531,78.9295,78.404,38619800,79.3842,77.5265,78.4856,51479,2020-10-14 04:00:00
532,77.3575,77.9565,30816340,78.7553,77.2515,78.0074,43490,2020-10-15 04:00:00
533,78.2925,78.6505,28702740,79.0565,78.15,78.7216,45312,2020-10-16 04:00:00
534,79.023,76.7305,32141500,79.4075,76.4,77.3634,48649,2020-10-19 04:00:00
535,76.3525,77.7965,44851440,78.875,76.2835,77.5985,58137,2020-10-20 04:00:00
536,78.6665,79.6655,51366900,80.9365,78.5815,79.9562,81309,2020-10-21 04:00:00
537,79.6525,80.7665,28680840,81.0995,79.25,80.3814,46698,2020-10-22 04:00:00
538,81.3035,82.05,27516880,82.118,81.0255,81.6834,46485,2020-10-23 04:00:00
539,81.2505,79.5225,37065080,81.912,78.825,79.9574,56471,2020-10-26 04:00:00
540,79.7835,80.213,24580040,80.3423,79.139,79.7918,40752,2020-10-27 04:00:00
541,77.987,75.831,36676680,78.0675,75.731,76.5131,70461,2020-10-28 04:00:00
542,76.118,78.362,40061280,79.6855,76.112,79.31,89200,2020-10-29 04:00:00
543,83.6055,81.0505,86617240,84.35,80.223,81.8291,144354,2020-10-30 04:00:00
544,81.408,81.3015,50708920,83.0385,80.8015,81.8494,81304,2020-11-02 05:00:00
545,81.589,82.5105,32932760,83.085,80.831,82.4851,54600,2020-11-03 05:00:00
546,85.514,87.4565,71418540,88.5683,85.3015,87.2251,127143,2020-11-04 05:00:00
547,89.05,88.1685,41316240,89.682,87.5255,88.5335,66355,2020-11-05 05:00:00
548,87.6975,88.0875,33224500,88.6215,87.0175,87.9229,48815,2020-11-06 05:00:00
549,89.545,88.15,45365400,90.903,88.001,89.2674,77205,2020-11-09 05:00:00
550,86.5545,87.0195,52722840,88.15,85.865,87.0379,69566,2020-11-10 05:00:00
551,87.5,87.6355,25279320,88.211,87.3683,87.7202,45513,2020-11-11 05:00:00
552,87.3815,87.492,24975080,88.4135,87.28,87.6778,41557,2020-11-12 05:00:00
553,87.8815,88.851,30011480,89.052,87.2275,88.3709,51261,2020-11-13 05:00:00
554,88.585,89.069,24935700,89.9535,88.3845,89.1269,41162,2020-11-16 05:00:00
555,88.847,88.5075,22942280,89.25,88.35,88.6845,34268,2020-11-17 05:00:00
556,88.2615,87.339,23469320,88.6735,87.307,87.8493,44530,2020-11-18 05:00:00
557,86.919,88.196,24998200,88.4795,86.8503,87.7761,35879,2020-11-19 05:00:00
558,88.2605,87.1095,46273100,88.7,87.093,87.5793,51015,2020-11-20 05:00:00
559,87.48,86.743,43239500,87.695,85.886,86.5425,49547,2020-11-23 05:00:00
560,86.525,88.444,31594060,88.58,86.3845,87.8199,50286,2020-11-24 05:00:00
561,88.6445,88.5715,20922440,88.927,87.827,88.5278,42152,2020-11-25 05:00:00
562,88.6545,89.6595,17698320,90.2,88.622,89.5439,32911,2020-11-27 05:00:00
563,89.0592,88.037,36476720,89.4033,87.75,88.1419,65330,2020-11-30 05:00:00
564,88.7185,89.905,34780900,91.2415,88.4685,89.9139,69363,2020-12-01 05:00:00
565,89.905,91.3975,24440640,91.7825,89.4736,91.0035,47106,2020-12-02 05:00:00
566,91.2005,91.3385,24545960,92.36,91.1325,91.575,44173,2020-12-03 05:00:00
567,91.226,91.3995,27373320,91.658,90.8495,91.3558,37656,2020-12-04 05:00:00
568,90.95,90.974,26418920,91.6185,90.289,90.8969,40868,2020-12-07 05:00:00
569,90.505,90.9275,21926380,91.095,89.8102,90.6799,37437,2020-12-08 05:00:00
570,90.6005,89.2065,30151160,91.7135,88.3905,89.7179,54526,2020-12-09 05:00:00
571,88.49,88.7665,27256960,89.0655,87.016,88.5375,47213,2020-12-10 05:00:00
572,88.153,89.0885,24413020,89.2225,88,88.713,41218,2020-12-11 05:00:00
573,88.75,88.003,32003460,89.8695,87.8608,88.5259,49461,2020-12-14 05:00:00
574,88.221,88.3885,29645220,88.571,87.4975,88.1546,39155,2020-12-15 05:00:00
575,88.644,88.15,30270860,88.65,87.804,88.1292,46072,2020-12-16 05:00:00
576,88.4255,87.395,32494880,88.5892,86.933,87.6132,51263,2020-12-17 05:00:00
577,87.709,86.5505,80327060,87.7555,86.011,86.5936,63667,2020-12-18 05:00:00
578,85.6755,86.9685,36567100,87.0425,84.95,86.4623,52990,2020-12-21 05:00:00
579,86.7215,86.175,18766920,86.8703,85.6288,86.2335,39778,2020-12-22 05:00:00
580,86.4055,86.619,20678340,87.3995,86.252,86.6991,31939,2020-12-23 05:00:00
581,86.75,86.9425,6935060,87.3,86.4555,86.8037,15390,2020-12-24 05:00:00
582,87.5818,88.8045,27860660,89.5364,87.3168,88.7897,49624,2020-12-28 05:00:00
583,89.3895,87.936,25987900,89.622,87.8045,88.2527,47639,2020-12-29 05:00:00
584,88.1005,86.976,26122600,88.2548,86.28,87.0264,56803,2020-12-30 05:00:00
585,86.771,87.594,20244800,87.9465,86.771,87.45,37323,2020-12-31 05:00:00
586,87.877,86.412,38037100,88.0325,85.3925,86.4595,61759,2021-01-04 05:00:00
587,86.25,87.046,22906940,87.3835,85.9008,86.8901,37186,2021-01-05 05:00:00
588,85.1315,86.7645,52042280,87.4,84.95,86.4521,96058,2021-01-06 05:00:00
589,87.003,89.3625,45300440,89.42,86.8525,88.7558,73555,2021-01-07 05:00:00
590,89.399,90.3605,41020040,90.492,88.6768,89.6458,67588,2021-01-08 05:00:00
591,89.3035,88.336,24194700,89.7158,88.026,88.7349,52944,2021-01-11 05:00:00
592,87.696,87.3275,27153820,88.902,86.2655,87.3719,50032,2021-01-12 05:00:00
593,86.929,87.72,21882620,88.2518,86.9005,87.7124,45720,2021-01-13 05:00:00
594,87.681,87.009,23589540,88.7505,86.67,87.4276,41610,2021-01-14 05:00:00
595,86.9095,86.8095,26843400,87.8,86.0775,87.0239,40904,2021-01-15 05:00:00
596,87.6125,89.543,34692280,90.4638,87.073,88.9784,63279,2021-01-19 05:00:00
597,91.573,94.345,49805160,95.1855,91.2765,93.7594,89388,2021-01-20 05:00:00
598,94.9,94.5625,41278640,96.743,94.3555,95.3632,81476,2021-01-21 05:00:00
599,94.784,95.0525,25444640,95.5475,94.088,95.1828,44826,2021-01-22 05:00:00
600,96.0335,94.97,38546400,96.479,93.3765,94.7467,72673,2021-01-25 05:00:00
601,94.442,95.862,26262780,96.25,94.2123,95.6356,49227,2021-01-26 05:00:00
602,94.1265,91.5395,54965840,94.5,90.45,92.1156,123349,2021-01-27 05:00:00
603,92.197,93.1555,35462760,94.9415,92.132,93.5053,65635,2021-01-28 05:00:00
604,92.3085,91.787,32251040,92.864,90.51,91.8693,64401,2021-01-29 05:00:00
605,92.6785,95.0675,32043640,96.1196,92.576,94.5974,67480,2021-02-01 05:00:00
606,96.128,96.3755,45474460,97.788,95.7245,97.5966,99542,2021-02-02 05:00:00
607,103.65,103.5035,82363400,105.825,100.919,103.8043,138553,2021-02-03 05:00:00
608,103.4445,103.1185,37046580,103.9275,102.1295,102.8662,86551,2021-02-04 05:00:00
609,103.5,104.9,30702700,105.1255,102.9665,104.3466,56196,2021-02-05 05:00:00
610,105.2955,104.6455,24848220,106.1773,103.6,104.5633,60925,2021-02-08 05:00:00
611,103.927,104.1755,17797000,105.2565,103.927,104.5758,42551,2021-02-09 05:00:00
612,104.7105,104.769,22709280,105.4185,103.1545,104.4983,49919,2021-02-10 05:00:00
613,104.9755,104.7945,18913000,105.1015,103.866,104.4811,42398,2021-02-11 05:00:00
614,104.5125,105.2055,17117300,105.441,104.1565,104.9303,34441,2021-02-12 05:00:00
615,105.218,106.095,22676760,107.634,105.218,106.5303,53892,2021-02-16 05:00:00
616,105,106.4155,21418820,106.683,104.946,106.1073,45490,2021-02-17 05:00:00
617,105.5195,105.86,22437100,106.6368,105.1855,105.789,46097,2021-02-18 05:00:00
618,105.9635,105.057,29152240,106.5265,104.8705,105.6206,55508,2021-02-19 05:00:00
619,103.35,103.244,27350660,104.571,103.107,103.7096,64219,2021-02-22 05:00:00
620,101.2505,103.543,33347540,104.1005,100.101,102.1679,81967,2021-02-23 05:00:00
621,102.0915,104.7585,24966980,105.039,101.9065,103.9268,60355,2021-02-24 05:00:00
622,103.3725,101.568,36568640,104.744,101.0645,102.3341,88864,2021-02-25 05:00:00
623,102.526,101.843,41676020,103.5505,100.803,102.1885,66220,2021-02-26 05:00:00
624,102.826,104.0755,28102300,104.326,102.305,103.436,53865,2021-03-01 05:00:00
625,103.8095,103.792,22691900,105.2185,103.563,104.145,41420,2021-03-02 05:00:00
626,103.3605,101.3355,29683620,104.4259,100.5,102.0986,57576,2021-03-03 05:00:00
627,101.1685,102.4545,42360120,104.462,101.0135,102.5656,83311,2021-03-04 05:00:00
628,103.656,105.427,43904360,105.9055,102.3208,104.3282,88332,2021-03-05 05:00:00
629,105.0565,101.2085,32948580,106.4405,101.0805,103.5453,71244,2021-03-08 05:00:00
630,103.5,102.635,33946120,103.902,102.3915,103.1687,60788,2021-03-09 05:00:00
631,103.588,102.7515,25371840,103.75,101.6685,102.7697,50631,2021-03-10 05:00:00
632,103.703,105.7385,24781600,106.285,103.619,105.3491,53959,2021-03-11 05:00:00
633,104.25,103.096,34515880,104.513,102.3775,103.1418,65618,2021-03-12 05:00:00
634,103.115,103.3245,25966500,103.353,102.1755,102.8112,46161,2021-03-15 04:00:00
635,103.9495,104.626,29791280,106.178,103.5,104.9719,51730,2021-03-16 04:00:00
636,103.8015,104.554,25980320,105.489,102.7,104.0334,48467,2021-03-17 04:00:00
637,103.05,101.811,27248600,103.775,101.6775,102.6796,59265,2021-03-18 04:00:00
638,102.1025,102.16,46297860,102.655,100.884,102.1343,54913,2021-03-19 04:00:00
639,102.092,101.9295,39096320,102.8995,101.3035,102.1168,69224,2021-03-22 04:00:00
640,102.585,102.648,27339940,103.6151,101.961,102.8542,50655,2021-03-23 04:00:00
641,103.2685,102.253,23080580,103.9105,102.0778,102.9371,48082,2021-03-24 04:00:00
642,102.2405,102.218,28378140,102.9435,100.5365,101.955,59497,2021-03-25 04:00:00
643,101.943,101.7775,29876000,102.5495,100.701,101.5675,60313,2021-03-26 04:00:00
644,101.394,102.7975,24595540,102.9215,100.781,102.1463,52187,2021-03-29 04:00:00
645,102.8815,102.777,20735480,103.539,102.2015,102.8185,44609,2021-03-30 04:00:00
646,102.956,103.4315,29198600,104.6664,102.8373,103.7687,58733,2021-03-31 04:00:00
647,104.8975,106.8875,33979560,107.147,104.8445,106.1366,72869,2021-04-01 04:00:00
648,107.647,111.2775,43297500,111.8655,107.581,110.5785,83380,2021-04-05 04:00:00
649,111.125,111.2375,27060720,111.883,110.74,111.237,61264,2021-04-06 04:00:00
650,111.3065,112.484,25797220,112.75,111.2665,112.2185,49109,2021-04-07 04:00:00
651,113.898,113.272,27165180,114.2003,112.884,113.2901,55649,2021-04-08 04:00:00
652,112.835,114.294,20887300,114.452,112.6857,113.6937,45765,2021-04-09 04:00:00
653,113.3125,112.7395,31317020,113.766,111.9233,112.7576,67678,2021-04-12 04:00:00
654,113.0735,113.3635,23316080,113.8605,112.8045,113.3314,48789,2021-04-13 04:00:00
655,113.758,112.742,20219340,113.8995,112.4595,113.1304,41529,2021-04-14 04:00:00
656,113.849,114.833,27472240,115.3298,113.3,114.6075,50440,2021-04-15 04:00:00
657,115.15,114.888,22601800,115.322,114.2225,114.8133,43070,2021-04-16 04:00:00
658,114.599,115.12,24688900,115.9225,114.3923,115.0509,50862,2021-04-19 04:00:00
659,115.3945,114.6815,21774980,115.48,113.5855,114.6322,48560,2021-04-20 04:00:00
660,114.2625,114.6645,23934620,114.766,112.9285,114.1065,44353,2021-04-21 04:00:00
661,114.6615,113.396,21096160,115.1881,112.8225,113.9401,47492,2021-04-22 04:00:00
662,114.1735,115.765,28703240,116.291,113.9105,115.4047,59718,2021-04-23 04:00:00
663,115.9965,116.337,20833000,117.063,115.692,116.4039,50909,2021-04-26 04:00:00
664,116.8,115.356,31971660,116.8725,115.2135,116.3619,90513,2021-04-27 04:00:00
665,120.3573,118.9955,59728780,122.6189,118.7425,120.5064,153095,2021-04-28 04:00:00
666,120.5165,121.4945,39553540,121.826,120.114,121.0659,94211,2021-04-29 04:00:00
667,120.2245,120.506,38975080,121.357,120.108,120.577,92298,2021-04-30 04:00:00
668,120.136,119.7585,33787780,120.985,119.225,119.9477,72288,2021-05-03 04:00:00
669,118.487,117.7125,35120300,118.963,115.585,117.0529,86187,2021-05-04 04:00:00
670,118.421,117.837,21805500,119.11,117.5705,118.2237,53791,2021-05-05 04:00:00
671,117.532,119.0675,20617180,119.1355,117.1169,118.3358,54433,2021-05-06 04:00:00
672,120,119.9345,23277840,120.8205,119.5,120.1562,56297,2021-05-07 04:00:00
673,118.7445,117.083,26005420,118.9,116.7365,117.4591,71980,2021-05-10 04:00:00
674,114.593,115.438,32110960,116.1,114.15,115.2651,82654,2021-05-11 04:00:00
675,113.0855,111.954,34933280,114.2685,111.5025,112.4832,90888,2021-05-12 04:00:00
676,113.0545,113.0985,26670160,113.8301,112.136,113.0184,64151,2021-05-13 04:00:00
677,114.5915,115.808,26624960,116.057,114.166,115.407,64452,2021-05-14 04:00:00
678,115.466,116.0705,19848320,116.167,114.75,115.6369,44581,2021-05-17 04:00:00
679,116.8453,115.1715,17302380,117.1575,115.158,116.2425,48136,2021-05-18 04:00:00
680,113.22,115.4355,19350880,115.838,113.176,114.7464,50807,2021-05-19 04:00:00
681,116.402,117.8045,23831860,118.017,116.0545,117.1977,52778,2021-05-20 04:00:00
682,118.2995,117.255,22832640,118.45,117.1185,117.6238,50509,2021-05-21 04:00:00
683,118.35,120.3335,21243780,120.924,118.0055,120.0466,54694,2021-05-24 04:00:00
684,121,120.4535,18438560,121.6445,120.1495,120.6457,44943,2021-05-25 04:00:00
685,120.6418,121.6765,21556380,122.1472,120.6258,121.6006,55338,2021-05-26 04:00:00
686,121.847,120.1255,38962260,122,120.1,120.781,62163,2021-05-27 04:00:00
687,121.098,120.578,24107640,121.407,120.3845,120.8799,53369,2021-05-28 04:00:00
688,121.1,121.4905,19165780,121.8985,120.244,121.215,46422,2021-06-01 04:00:00
689,121.7655,121.064,17162100,122.1,120.21,121.118,46270,2021-06-02 04:00:00
690,119.751,120.2305,18345820,120.4873,119.1415,119.8867,47221,2021-06-03 04:00:00
691,121.126,122.588,25948680,122.693,120.8885,122.2332,55286,2021-06-04 04:00:00
692,122.566,123.3045,23849060,123.4,122.0536,122.8192,51724,2021-06-07 04:00:00
693,123.995,124.1425,24965000,124.7248,123.412,124.086,54283,2021-06-08 04:00:00
694,124.975,124.57,20126740,125.25,124.3665,124.7338,48205,2021-06-09 04:00:00
695,124.7005,126.08,31234660,126.163,124.7,125.686,56934,2021-06-10 04:00:00
696,126.246,125.6965,25246180,126.3495,124.9145,125.5044,54463,2021-06-11 04:00:00
697,125.6695,126.352,22550440,126.4115,125.047,125.7462,49331,2021-06-14 04:00:00
698,126.522,126.033,22182600,126.862,125.6485,126.0393,45657,2021-06-15 04:00:00
699,126.2475,125.6965,26316760,126.5235,124.15,125.6974,56686,2021-06-16 04:00:00
700,125.523,126.371,25755820,127.1965,125.515,126.4662,59304,2021-06-17 04:00:00
701,125.7055,125.5675,53186200,126.389,124.603,125.5246,63663,2021-06-18 04:00:00
702,125.74,126.455,26256520,127.0367,125.1343,126.3444,50886,2021-06-21 04:00:00
703,126.45,126.9995,20986200,127.27,126.0265,126.7535,44069,2021-06-22 04:00:00
704,126.55,126.4615,19693160,127.796,126.252,126.88,45926,2021-06-23 04:00:00
705,127.0535,127.282,18933240,127.5355,126.96,127.2425,43291,2021-06-24 04:00:00
706,126.957,126.995,33485940,127.505,126.444,127.0569,48503,2021-06-25 04:00:00
