,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
333,216.6,219.77,16255288.0,219.98,216.54,219.0129,120072,2020-01-02 05:00:00
334,216.35,217.0,8878261.0,218.2025,216.01,217.1847,79040,2020-01-03 05:00:00
335,214.89,216.64,12232358.0,217.16,214.09,216.0814,89512,2020-01-06 05:00:00
336,217.64,217.63,9644187.0,218.94,216.69,218.0135,82153,2020-01-07 05:00:00
337,216.6,218.0,12157844.0,220.65,216.32,218.6835,93393,2020-01-08 05:00:00
338,221.5,221.78,13435041.0,223.08,220.82,221.9206,122729,2020-01-09 05:00:00
339,223.9,223.83,12588331.0,225.96,222.061,223.9942,117569,2020-01-10 05:00:00
340,228.81,230.48,17870205.0,231.14,227.04,229.2526,149743,2020-01-13 05:00:00
341,230.05,226.49,17719029.0,230.175,224.88,227.0242,166551,2020-01-14 05:00:00
342,226.65,225.06,10893622.0,227.82,224.39,225.8236,99842,2020-01-15 05:00:00
343,226.3,223.94,13927288.0,226.33,222.73,223.7539,128340,2020-01-16 05:00:00
344,225.9,227.43,13188596.0,228.0,225.35,226.6038,101091,2020-01-17 05:00:00
345,222.45,222.26,16367826.0,222.6,220.7295,221.9545,138186,2020-01-21 05:00:00
346,224.69,222.37,10254250.0,225.58,222.0,223.5535,92862,2020-01-22 05:00:00
347,217.93,219.13,18811914.0,220.13,216.77,218.609,145522,2020-01-23 05:00:00
348,218.49,213.75,18376633.0,219.83,211.3251,214.7793,154907,2020-01-24 05:00:00
349,201.22,205.47,25485343.0,208.02,199.5,204.3187,232433,2020-01-27 05:00:00
350,209.74,210.23,16379178.0,210.91,207.17,209.6432,132055,2020-01-28 05:00:00
351,212.56,212.02,13144016.0,213.98,209.52,211.704,116652,2020-01-29 05:00:00
352,207.88,208.58,14658222.0,209.86,205.03,207.4037,149279,2020-01-30 05:00:00
353,206.5,206.59,18444949.0,207.93,204.7282,206.2078,173906,2020-01-31 05:00:00
354,208.67,213.1,14510139.0,215.02,208.67,213.0782,133937,2020-02-03 05:00:00
355,221.35,222.88,17040188.0,224.38,220.49,222.5994,157521,2020-02-04 05:00:00
356,226.52,220.22,16151889.0,226.7,217.54,220.6115,144020,2020-02-05 05:00:00
357,223.13,220.9,10997556.0,223.65,219.78,221.2892,100067,2020-02-06 05:00:00
358,217.46,216.53,13998258.0,217.84,214.88,216.4222,127546,2020-02-07 05:00:00
359,213.5,215.77,17735564.0,215.77,212.2,214.3283,148423,2020-02-10 05:00:00
360,219.91,217.21,16354990.0,220.01,215.29,217.8899,148149,2020-02-11 05:00:00
361,221.13,224.31,19043510.0,225.52,220.21,223.8008,160711,2020-02-12 05:00:00
362,220.0,220.36,28383670.0,225.0,218.99,221.1203,235980,2020-02-13 05:00:00
363,221.1,219.63,10973990.0,221.64,218.23,219.7732,98514,2020-02-14 05:00:00
364,218.55,220.52,13336529.0,220.85,217.51,219.2691,112880,2020-02-18 05:00:00
365,221.52,222.14,11015047.0,223.56,220.75,222.3714,103020,2020-02-19 05:00:00
366,222.5,218.04,15138203.0,222.5,214.22,218.3274,140876,2020-02-20 05:00:00
367,217.54,212.59,17888190.0,217.6,211.56,213.2966,159714,2020-02-21 05:00:00
368,203.55,206.16,19850276.0,207.28,202.51,205.1263,202034,2020-02-24 05:00:00
369,208.51,205.61,18476069.0,209.95,204.1,206.7096,173594,2020-02-25 05:00:00
370,206.8,208.74,20007965.0,213.08,206.79,209.8787,175939,2020-02-26 05:00:00
371,205.01,205.03,22604559.0,209.97,201.86,205.6121,224628,2020-02-27 05:00:00
372,198.98,208.0,32053174.0,208.92,198.561,202.9677,282632,2020-02-28 05:00:00
373,208.59,210.98,21942382.0,211.11,203.7563,207.9542,217849,2020-03-02 05:00:00
374,211.08,207.41,21103908.0,211.39,202.2398,207.2235,217989,2020-03-03 05:00:00
375,209.49,211.96,12681782.0,212.7,208.85,210.9024,122419,2020-03-04 05:00:00
376,210.0,211.46,13616571.0,215.15,209.14,211.8471,138244,2020-03-05 05:00:00
377,206.7,204.64,21997304.0,207.0,201.1,203.8992,223485,2020-03-06 05:00:00
378,195.62,197.66,26060240.0,199.89,193.93,196.9569,241146,2020-03-09 04:00:00
379,205.53,206.39,19356724.0,207.45,200.8,204.5504,182777,2020-03-10 04:00:00
380,201.65,198.91,19360474.0,203.1,196.11,199.0551,171896,2020-03-11 04:00:00
381,186.5,185.1,30264150.0,190.4865,183.93,186.6555,271436,2020-03-12 04:00:00
382,194.9,194.0,24078375.0,195.99,187.81,191.6659,227970,2020-03-13 04:00:00
383,176.15,178.85,26636182.0,188.0,174.5,181.2757,214792,2020-03-16 04:00:00
384,181.26,184.81,19616945.0,189.39,179.69,184.5413,181646,2020-03-17 04:00:00
385,176.0,180.0,22783577.0,182.41,170.0,177.1162,198569,2020-03-18 04:00:00
386,179.26,180.88,21216089.0,187.25,177.39,182.7023,194959,2020-03-19 04:00:00
387,187.74,181.3,21421916.0,188.3,180.0,184.4853,182079,2020-03-20 04:00:00
388,175.27,176.34,23051210.0,178.5,169.95,174.3517,217731,2020-03-23 04:00:00
389,183.09,185.75,21227219.0,188.8,181.18,184.9547,197255,2020-03-24 04:00:00
390,185.82,188.56,19894450.0,195.19,185.53,190.6335,181961,2020-03-25 04:00:00
391,188.64,195.32,15654921.0,196.32,187.6,192.8614,127885,2020-03-26 04:00:00
392,189.97,188.59,13558248.0,192.74,188.0,189.5227,122836,2020-03-27 04:00:00
393,187.48,191.27,12491985.0,191.48,187.01,189.7118,118681,2020-03-30 04:00:00
394,192.0,194.48,19299811.0,196.79,190.6,194.4193,181839,2020-03-31 04:00:00
395,189.5,187.56,18113609.0,192.87,185.04,188.6285,164985,2020-04-01 04:00:00
396,186.08,188.9,13624703.0,191.3,185.6922,188.3012,121907,2020-04-02 04:00:00
397,190.12,187.11,9614152.0,190.55,185.41,187.4693,89100,2020-04-03 04:00:00
398,194.74,196.45,13459843.0,196.88,192.7,195.2904,133857,2020-04-06 04:00:00
399,200.05,198.0,15362623.0,201.45,197.05,198.8638,150572,2020-04-07 04:00:00
400,198.34,195.98,13764766.0,198.86,193.8835,195.6504,142600,2020-04-08 04:00:00
401,198.65,196.37,18010432.0,200.35,193.4,196.267,182280,2020-04-09 04:00:00
402,197.4,199.44,16243324.0,200.325,195.53,198.6346,118978,2020-04-13 04:00:00
403,204.95,204.78,17128022.0,207.97,204.25,205.8186,159090,2020-04-14 04:00:00
404,204.77,208.17,10999776.0,209.15,201.31,206.0891,118570,2020-04-15 04:00:00
405,210.53,212.66,16693698.0,213.25,209.12,211.4047,169203,2020-04-16 04:00:00
406,214.9797,209.5,13958097.0,214.9797,208.8514,211.0132,149045,2020-04-17 04:00:00
407,209.87,212.13,19597659.0,216.1,209.36,213.7742,178058,2020-04-20 04:00:00
408,209.9,207.34,14283401.0,212.13,205.03,207.8305,139698,2020-04-21 04:00:00
409,212.0,209.96,13655225.0,212.0,209.21,210.3462,113259,2020-04-22 04:00:00
410,210.24,205.24,20612858.0,210.56,203.46,206.2856,191600,2020-04-23 04:00:00
411,205.89,204.36,14895298.0,206.5,202.82,204.0162,126906,2020-04-24 04:00:00
412,207.55,203.69,17515164.0,207.78,202.03,204.2931,152204,2020-04-27 04:00:00
413,204.81,201.15,17406383.0,205.19,199.407,201.4797,168253,2020-04-28 04:00:00
414,202.93,206.7,19308057.0,207.08,202.51,205.5394,164229,2020-04-29 04:00:00
415,206.25,202.67,20291254.0,206.7,199.29,202.0083,186957,2020-04-30 04:00:00
416,195.75,194.48,22517915.0,197.38,192.86,194.3854,209834,2020-05-01 04:00:00
417,194.76,191.15,25958412.0,195.0,189.53,191.4479,226294,2020-05-04 04:00:00
418,196.38,195.02,23278933.0,198.27,194.2,195.599,177817,2020-05-05 04:00:00
419,197.67,195.17,18769527.0,198.91,194.93,196.4117,158983,2020-05-06 04:00:00
420,198.0,196.49,16389344.0,198.09,194.78,196.0613,139822,2020-05-07 04:00:00
421,199.8,201.19,24138878.0,203.02,198.68,201.2059,183179,2020-05-08 04:00:00
422,202.78,205.4,18168874.0,206.64,202.38,205.2893,156506,2020-05-11 04:00:00
423,206.95,200.31,17999554.0,208.05,200.02,204.201,165749,2020-05-12 04:00:00
424,203.62,199.46,22646285.0,204.68,197.98,200.504,187616,2020-05-13 04:00:00
425,195.5,201.3,20265629.0,201.77,194.03,197.4352,192546,2020-05-14 04:00:00
426,200.7,203.68,17477952.0,204.4899,200.1,202.1618,161759,2020-05-15 04:00:00
427,212.5,215.28,24171384.0,215.47,210.37,213.308,224053,2020-05-18 04:00:00
428,216.73,217.2,21707387.0,220.59,215.19,218.4262,198169,2020-05-19 04:00:00
429,220.0,216.79,38547683.0,221.1574,210.58,216.0163,341786,2020-05-20 04:00:00
430,211.29,212.16,30281756.0,214.58,209.53,211.7363,270834,2020-05-21 04:00:00
431,203.23,199.7,52569296.0,204.88,198.99,201.6944,477981,2020-05-22 04:00:00
432,205.94,201.72,29568161.0,206.8,201.0,204.2818,262383,2020-05-26 04:00:00
433,202.99,201.18,23953269.0,202.99,196.75,199.8503,220645,2020-05-27 04:00:00
434,199.0,199.49,19022877.0,202.37,197.62,199.9858,208437,2020-05-28 04:00:00
435,200.0,207.39,43445845.0,207.88,196.7,203.1345,295711,2020-05-29 04:00:00
436,205.9,206.57,16429655.0,207.2,203.94,205.788,160923,2020-06-01 04:00:00
437,207.21,214.33,22529672.0,214.57,207.17,212.2449,231744,2020-06-02 04:00:00
438,215.6,218.61,20532611.0,218.97,213.75,216.9343,200011,2020-06-03 04:00:00
439,217.28,218.04,15154763.0,220.0,216.32,218.2401,168737,2020-06-04 04:00:00
440,220.0,219.55,12424251.0,220.59,218.7,219.6545,129806,2020-06-05 04:00:00
441,219.6,219.0,12959397.0,220.4,215.33,217.7876,138041,2020-06-08 04:00:00
442,216.31,220.72,14374473.0,220.72,216.2,219.7163,138070,2020-06-09 04:00:00
443,222.0,223.68,13661220.0,225.0,220.6,222.792,141759,2020-06-10 04:00:00
444,218.0,215.24,15789419.0,219.95,213.56,216.6682,161799,2020-06-11 04:00:00
445,218.5,217.64,12911635.0,219.5,213.88,216.8883,126222,2020-06-12 04:00:00
446,214.11,217.03,17607033.0,217.72,212.75,216.3149,126732,2020-06-15 04:00:00
447,221.0,222.62,17413316.0,224.84,220.1001,222.8262,161427,2020-06-16 04:00:00
448,224.4,224.25,12632950.0,225.0,222.5,223.9582,111533,2020-06-17 04:00:00
