AAPL,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
374,75.9175,72.33,319474208,76,71.45,73.6107,841732,2020-03-03 05:00:00
375,74.11,75.685,219178272,75.85,73.2825,74.5584,506987,2020-03-04 05:00:00
376,73.88,73.23,187572876,74.8875,72.8525,73.8242,433274,2020-03-05 05:00:00
377,70.5,72.2575,226176984,72.705,70.3075,71.4465,551657,2020-03-06 05:00:00
378,65.9375,66.5425,286744832,69.5225,65.75,67.8998,733182,2020-03-09 04:00:00
379,69.285,71.335,285290080,71.61,67.3425,69.4642,696310,2020-03-10 04:00:00
380,69.3475,68.8575,256379880,70.305,67.965,69.1036,587138,2020-03-11 04:00:00
381,63.985,62.0575,418474068,67.5,62,63.8272,1085533,2020-03-12 04:00:00
382,66.2225,69.4925,368732128,69.98,63.2375,65.7384,938015,2020-03-13 04:00:00
383,60.4875,60.5525,322423460,64.77,60,62.6169,826388,2020-03-16 04:00:00
384,61.8775,63.215,323855860,64.4025,59.6,62.4835,825893,2020-03-17 04:00:00
385,59.9425,61.6675,300233624,62.5,59.28,60.792,757704,2020-03-18 04:00:00
386,61.8463,61.195,271857020,63.21,60.6525,61.9001,662842,2020-03-19 04:00:00
387,61.795,57.31,401693384,62.9575,57,60.2126,862652,2020-03-20 04:00:00
388,57.02,56.0925,336752832,57.1249,53.1525,55.3518,838611,2020-03-23 04:00:00
389,59.09,61.72,287531092,61.9225,58.575,60.3309,692491,2020-03-24 04:00:00
390,62.6875,61.38,303602040,64.5625,61.075,62.931,755720,2020-03-25 04:00:00
391,61.63,64.61,252560596,64.67,61.59,63.194,584615,2020-03-26 04:00:00
392,63.1875,61.935,204216612,63.9675,61.7625,62.7031,490477,2020-03-27 04:00:00
393,62.685,63.7025,167976440,63.88,62.35,63.1713,371745,2020-03-30 04:00:00
394,63.9,63.5725,197002004,65.6225,63,64.1079,405381,2020-03-31 04:00:00
395,61.625,60.2275,176046552,62.18,59.7825,60.9782,460605,2020-04-01 04:00:00
396,60.085,61.2325,165933972,61.2875,59.225,60.3945,380294,2020-04-02 04:00:00
397,60.7,60.3525,129880068,61.425,59.7435,60.4515,293699,2020-04-03 04:00:00
398,62.725,65.6175,201820284,65.7775,62.345,64.0392,486681,2020-04-06 04:00:00
399,67.7,64.8575,202887324,67.925,64.75,66.1413,467375,2020-04-07 04:00:00
400,65.685,66.5175,168895284,66.8425,65.3075,66.1893,391246,2020-04-08 04:00:00
401,67.175,66.9975,162116492,67.5175,66.175,66.8074,415870,2020-04-09 04:00:00
402,67.0775,68.3125,131022924,68.425,66.4575,67.3614,343829,2020-04-13 04:00:00
403,70,71.7625,194994688,72.0625,69.5125,71.2864,476983,2020-04-14 04:00:00
404,70.6,71.1075,131154564,71.5825,70.1575,70.9263,312185,2020-04-15 04:00:00
405,71.845,71.6725,157125160,72.0494,70.5875,71.4464,377056,2020-04-16 04:00:00
406,71.1725,70.7,215249912,71.7363,69.215,70.404,571192,2020-04-17 04:00:00
407,69.4875,69.2325,130015000,70.42,69.2125,69.753,357160,2020-04-20 04:00:00
408,69.07,67.0925,180991572,69.3125,66.3575,67.4343,530768,2020-04-21 04:00:00
409,68.4025,69.025,117055368,69.475,68.05,68.7543,287131,2020-04-22 04:00:00
410,68.9675,68.7575,124801712,70.4375,68.7175,69.4705,318296,2020-04-23 04:00:00
411,69.3,70.7425,126508732,70.7525,69.25,70.0964,306176,2020-04-24 04:00:00
412,70.45,70.7925,117087572,71.135,69.9875,70.5883,300771,2020-04-27 04:00:00
413,71.27,69.645,112004748,71.4575,69.55,70.406,285384,2020-04-28 04:00:00
414,71.1825,71.9325,137280816,72.4175,70.9725,71.8512,324890,2020-04-29 04:00:00
415,72.49,73.45,183063872,73.6325,72.0875,72.9189,471129,2020-04-30 04:00:00
416,71.5625,72.2675,240616692,74.75,71.4625,73.1481,558318,2020-05-01 04:00:00
417,72.2925,73.29,133446864,73.4225,71.5793,72.6385,320744,2020-05-04 04:00:00
418,73.765,74.39,147751180,75.25,73.615,74.6384,361220,2020-05-05 04:00:00
419,75.115,75.1575,142333256,75.81,74.7175,75.4385,327327,2020-05-06 04:00:00
420,75.805,75.935,115215056,76.2925,75.4925,75.9291,273196,2020-05-07 04:00:00
421,76.41,77.5325,134047940,77.5875,76.0725,76.9476,318777,2020-05-08 04:00:00
422,77.025,78.7525,145945400,79.2625,76.81,78.2535,336670,2020-05-11 04:00:00
423,79.4575,77.8525,162100936,79.922,77.7275,79.0703,372891,2020-05-12 04:00:00
424,78.0375,76.9125,200622556,78.9875,75.8025,77.2421,489388,2020-05-13 04:00:00
425,76.1275,77.385,158600728,77.4475,75.3825,76.401,370233,2020-05-14 04:00:00
426,75.0875,76.9275,165283688,76.975,75.0525,76.2066,385764,2020-05-15 04:00:00
427,78.2925,78.74,135369872,79.125,77.581,78.524,315508,2020-05-18 04:00:00
428,78.7575,78.285,101729540,79.63,78.2525,79.087,253423,2020-05-19 04:00:00
429,79.17,79.8075,111504860,79.88,79.05,79.6228,263855,2020-05-20 04:00:00
430,79.665,79.2125,102688844,80.2225,78.9675,79.5353,250904,2020-05-21 04:00:00
431,78.9425,79.7225,81803016,79.8075,78.8375,79.3895,205849,2020-05-22 04:00:00
432,80.875,79.1825,125519176,81.06,79.125,79.8905,309826,2020-05-26 04:00:00
433,79.035,79.5275,112941436,79.6775,78.2725,79.0398,279261,2020-05-27 04:00:00
434,79.1925,79.5625,133795408,80.86,78.9075,80.0894,320359,2020-05-28 04:00:00
435,79.8125,79.485,153598128,80.2875,79.1175,79.6771,307848,2020-05-29 04:00:00
436,79.4375,80.4625,81000752,80.5875,79.3025,80.2125,231707,2020-06-01 04:00:00
437,80.1863,80.835,87642632,80.86,79.7325,80.3801,226248,2020-06-02 04:00:00
438,81.165,81.28,104490584,81.55,80.575,81.084,258867,2020-06-03 04:00:00
439,81.0975,80.58,87560364,81.405,80.195,80.8328,237171,2020-06-04 04:00:00
440,80.8375,82.875,137248048,82.9375,80.8075,82.2786,351615,2020-06-05 04:00:00
441,82.5625,83.365,95650900,83.4,81.83,82.7662,261203,2020-06-08 04:00:00
442,83.035,85.9975,147712228,86.4025,83.0025,85.3634,402768,2020-06-09 04:00:00
443,86.975,88.21,166646980,88.6925,86.5225,87.8736,449782,2020-06-10 04:00:00
444,87.3275,83.975,201659684,87.765,83.87,85.7741,577299,2020-06-11 04:00:00
445,86.18,84.7,200145124,86.95,83.5558,85.0132,514308,2020-06-12 04:00:00
446,83.3125,85.7475,138808720,86.42,83.145,84.8782,368615,2020-06-15 04:00:00
447,87.865,88.02,165428728,88.3,86.18,87.7181,446656,2020-06-16 04:00:00
448,88.7875,87.8975,114388504,88.85,87.7725,88.4283,321829,2020-06-17 04:00:00
449,87.8525,87.9325,96820384,88.3625,87.305,87.8912,274412,2020-06-18 04:00:00
450,88.6588,87.43,264475808,89.14,86.2875,87.6158,521900,2020-06-19 04:00:00
451,87.835,89.7175,135445064,89.865,87.7875,89.1444,365763,2020-06-22 04:00:00
452,91,91.6325,212155476,93.095,90.5675,91.9246,540691,2020-06-23 04:00:00
453,91.25,90.015,192623396,92.1975,89.63,90.5741,520696,2020-06-24 04:00:00
454,90.175,91.21,137522512,91.25,89.3925,90.4714,364768,2020-06-25 04:00:00
455,91.1025,88.4075,205256844,91.33,88.255,89.3208,478043,2020-06-26 04:00:00
456,88.3125,90.445,130646076,90.5434,87.82,89.6679,345350,2020-06-29 04:00:00
457,90.02,91.2,140217996,91.495,90,90.9687,332668,2020-06-30 04:00:00
458,91.28,91.0275,110737236,91.84,90.9775,91.4261,317158,2020-07-01 04:00:00
459,91.9625,91.0275,114041468,92.6175,90.91,91.761,304461,2020-07-02 04:00:00
460,92.5,93.4625,118655652,93.945,92.4675,93.3518,335176,2020-07-06 04:00:00
461,93.8525,93.1725,112419852,94.655,93.0575,93.9268,312176,2020-07-07 04:00:00
462,94.18,95.3425,117091880,95.375,94.09,94.885,328566,2020-07-08 04:00:00
463,96.2625,95.6825,125632928,96.3175,94.6725,95.6154,381750,2020-07-09 04:00:00
464,95.335,95.92,90257320,95.98,94.7052,95.4535,278154,2020-07-10 04:00:00
465,97.265,95.4775,191649140,99.955,95.2575,97.9313,582519,2020-07-13 04:00:00
466,94.84,97.0575,170984564,97.255,93.8775,95.8252,475794,2020-07-14 04:00:00
467,98.99,97.725,153175132,99.2475,96.49,97.7985,437741,2020-07-15 04:00:00
468,96.5625,96.5225,110572372,97.405,95.905,96.468,345189,2020-07-16 04:00:00
469,96.9875,96.3275,92164500,97.1475,95.84,96.4832,257101,2020-07-17 04:00:00
470,96.4163,98.3575,90317908,98.5,96.0625,97.4448,281653,2020-07-20 04:00:00
471,99.1725,97,103644436,99.25,96.7425,97.8163,328226,2020-07-21 04:00:00
472,96.6925,97.2725,88994732,97.975,96.6025,97.1692,255648,2020-07-22 04:00:00
473,96.9984,92.845,197003632,97.0775,92.0098,94.0126,685256,2020-07-23 04:00:00
474,90.9875,92.615,185433708,92.97,89.145,91.6042,563053,2020-07-24 04:00:00
475,93.71,94.81,121199392,94.905,93.48,94.3839,342422,2020-07-27 04:00:00
476,94.3675,93.2525,103581500,94.5497,93.2475,93.8305,277120,2020-07-28 04:00:00
477,93.75,95.04,90329256,95.23,93.7125,94.5805,260932,2020-07-29 04:00:00
478,94.1875,96.19,158116020,96.2975,93.7675,96.4895,516222,2020-07-30 04:00:00
479,102.8838,106.26,374295468,106.415,100.825,103.4718,1145107,2020-07-31 04:00:00
480,108.2,108.9375,308150416,111.6364,107.8925,109.658,979838,2020-08-03 04:00:00
481,109.1325,109.665,172688068,110.79,108.3875,109.6574,527331,2020-08-04 04:00:00
482,109.3775,110.0625,121991952,110.3925,108.8975,109.6622,387414,2020-08-05 04:00:00
483,110.405,113.9025,202411900,114.4125,109.7975,112.4859,585117,2020-08-06 04:00:00
484,113.205,111.1125,198019812,113.675,110.2925,111.9905,648627,2020-08-07 04:00:00
485,112.6,112.7275,212402024,113.775,110,112.3171,642375,2020-08-10 04:00:00
486,111.9688,109.375,187902376,112.4825,109.1067,111.0004,625323,2020-08-11 04:00:00
487,110.4975,113.01,165942820,113.275,110.2975,112.2537,515437,2020-08-12 04:00:00
488,114.43,115.01,210082064,116.0425,113.9275,114.9724,633333,2020-08-13 04:00:00
489,114.8288,114.9075,165423808,115,113.045,114.1782,538654,2020-08-14 04:00:00
490,116.0625,114.6075,119561044,116.0875,113.9625,114.8375,435125,2020-08-17 04:00:00
491,114.3525,115.5625,105633540,116,114.0075,115.2166,388889,2020-08-18 04:00:00
492,115.9833,115.7075,145538008,117.1625,115.61,116.4218,499399,2020-08-19 04:00:00
493,115.75,118.275,126871188,118.392,115.7334,117.3864,472757,2020-08-20 04:00:00
494,119.2625,124.37,337454640,124.868,119.25,122.6605,1092109,2020-08-21 04:00:00
495,128.6975,125.8575,345905768,128.785,123.9363,126.3212,1287610,2020-08-24 04:00:00
496,124.6975,124.825,211234408,125.1793,123.0525,124.1912,761144,2020-08-25 04:00:00
497,126.1791,126.5225,162473268,126.9925,125.0825,126.0815,627481,2020-08-26 04:00:00
498,127.1425,125.01,155516384,127.485,123.8325,125.6908,679923,2020-08-27 04:00:00
499,126.0125,124.8075,187529916,126.4425,124.5775,125.3296,690493,2020-08-28 04:00:00
500,127.58,129.04,225631664,131,126,128.9302,2753245,2020-08-31 04:00:00
501,132.76,134.18,152050116,134.8,130.53,132.8458,1494243,2020-09-01 04:00:00
502,137.59,131.4,200117202,137.98,127,131.6134,1841705,2020-09-02 04:00:00
503,126.91,120.88,257589206,128.84,120.5,123.526,2360712,2020-09-03 04:00:00
504,120.07,120.96,332549990,123.7,110.89,117.9436,2966979,2020-09-04 04:00:00
505,113.95,112.82,231349531,118.99,112.68,115.3956,2003625,2020-09-08 04:00:00
506,117.26,117.32,176833475,119.14,115.26,117.4152,1308828,2020-09-09 04:00:00
507,120.36,113.49,182274291,120.5,112.5,116.0457,1444575,2020-09-10 04:00:00
508,114.57,112,180846525,115.23,110,112.0421,1405577,2020-09-11 04:00:00
509,114.72,115.355,140112337,115.93,112.8,114.5795,1013512,2020-09-14 04:00:00
510,118.33,115.54,183786539,118.829,113.61,116.4171,1290594,2020-09-15 04:00:00
511,115.23,112.13,154719375,116,112.04,113.639,1186032,2020-09-16 04:00:00
512,109.72,110.34,177056468,112.2,108.71,110.1388,1363245,2020-09-17 04:00:00
513,110.4,106.84,287076882,110.88,106.09,107.7831,1650704,2020-09-18 04:00:00
514,104.54,110.08,195547704,110.19,103.1,106.9383,1362739,2020-09-21 04:00:00
515,112.68,111.81,183053939,112.86,109.16,110.9711,1128760,2020-09-22 04:00:00
516,111.62,107.12,150718671,112.11,106.77,109.1458,1007065,2020-09-23 04:00:00
517,105.17,108.22,167743149,110.25,105,108.5536,981871,2020-09-24 04:00:00
518,108.43,112.28,149981441,112.44,107.67,110.654,882580,2020-09-25 04:00:00
519,115.01,114.96,137668917,115.32,112.78,114.0428,866145,2020-09-28 04:00:00
520,114.55,114.09,100060326,115.31,113.57,114.2186,607009,2020-09-29 04:00:00
521,113.79,115.81,142675133,117.26,113.62,115.9431,808528,2020-09-30 04:00:00
522,117.64,116.79,115886840,117.72,115.83,116.5914,673252,2020-10-01 04:00:00
523,112.89,113.02,144707196,115.37,112.22,113.8678,963891,2020-10-02 04:00:00
524,113.91,116.5,105793839,116.65,113.55,115.4597,613097,2020-10-05 04:00:00
525,115.7,113.16,161498212,116.12,112.25,114.4362,1030507,2020-10-06 04:00:00
526,114.62,115.08,96848985,115.55,114.13,114.9212,577788,2020-10-07 04:00:00
527,116.25,114.97,83477028,116.4,114.5901,115.2658,520894,2020-10-08 04:00:00
528,115.28,116.97,100506865,117,114.92,116.2428,635346,2020-10-09 04:00:00
529,120.06,124.4,239983770,125.18,119.2845,123.0438,1409210,2020-10-12 04:00:00
530,125.27,121.1,262330451,125.39,119.65,122.4262,1723602,2020-10-13 04:00:00
531,121,121.19,151057198,123.03,119.62,121.3042,872447,2020-10-14 04:00:00
532,118.72,120.71,112382719,121.2,118.15,120.0797,669233,2020-10-15 04:00:00
533,121.28,119.02,115328808,121.548,118.81,120.1349,653703,2020-10-16 04:00:00
534,119.96,115.98,120639037,120.419,115.66,118.086,773095,2020-10-19 04:00:00
535,116.2,117.51,124423228,118.98,115.63,117.4342,687186,2020-10-20 04:00:00
536,116.67,116.87,89945980,118.705,116.45,117.4843,525410,2020-10-21 04:00:00
537,117.45,115.75,101987951,118.04,114.59,115.9703,650707,2020-10-22 04:00:00
538,116.39,115.04,82304645,116.55,114.28,114.9857,576736,2020-10-23 04:00:00
539,114.01,115.05,111849857,116.55,112.88,114.6132,731746,2020-10-26 04:00:00
540,115.49,116.6,92168772,117.28,114.5399,116.3162,554028,2020-10-27 04:00:00
541,115.05,111.2,143937823,115.43,111.1,112.727,969847,2020-10-28 04:00:00
542,112.37,115.32,146124673,116.93,112.2,114.5124,1025460,2020-10-29 04:00:00
543,111.06,108.86,190547476,111.99,107.72,109.1006,1493887,2020-10-30 04:00:00
544,109.11,108.77,122712099,110.68,107.32,108.6262,865470,2020-11-02 05:00:00
545,109.66,110.44,107414082,111.49,108.73,110.4493,640197,2020-11-03 05:00:00
546,114.14,114.95,138217782,115.59,112.35,114.6156,846477,2020-11-04 05:00:00
547,117.95,119.03,126261074,119.62,116.8686,118.4798,762125,2020-11-05 05:00:00
548,118.32,118.69,113892922,119.2,116.13,118.086,646271,2020-11-06 05:00:00
549,120.5,116.32,154497315,121.99,116.05,119.5403,997670,2020-11-09 05:00:00
550,115.55,115.97,135838990,117.59,114.13,116.3117,820541,2020-11-10 05:00:00
551,117.19,119.49,112294954,119.63,116.44,118.5071,621697,2020-11-11 05:00:00
552,119.62,119.21,103350674,120.53,118.57,119.4878,613387,2020-11-12 05:00:00
553,119.44,119.26,81688586,119.6717,117.87,118.8133,506252,2020-11-13 05:00:00
554,118.92,120.3,91179618,120.99,118.146,120.0986,593377,2020-11-16 05:00:00
555,119.55,119.39,74270973,120.6741,118.96,119.8848,494155,2020-11-17 05:00:00
556,118.61,118.03,74755911,119.82,118,118.9237,495971,2020-11-18 05:00:00
557,117.59,118.64,73687972,119.06,116.81,118.032,492499,2020-11-19 05:00:00
558,118.64,117.34,73534287,118.77,117.29,117.9871,460975,2020-11-20 05:00:00
559,117.18,113.85,127932918,117.6202,113.75,114.9681,1020038,2020-11-23 05:00:00
560,113.91,115.17,113874218,115.85,112.59,114.527,809378,2020-11-24 05:00:00
561,115.55,116.03,76499234,116.75,115.17,116.0926,497668,2020-11-25 05:00:00
562,116.57,116.59,46691331,117.49,116.22,116.8509,328643,2020-11-27 05:00:00
563,116.97,119.05,169391476,120.97,116.81,119.1583,911469,2020-11-30 05:00:00
564,121.01,122.72,128166803,123.4693,120.01,122.448,816060,2020-12-01 05:00:00
565,122.02,123.08,89004195,123.37,120.89,122.5716,527794,2020-12-02 05:00:00
566,123.52,122.94,78944630,123.78,122.21,122.9675,473228,2020-12-03 05:00:00
567,122.6,122.25,76401421,122.8608,121.52,122.0795,459162,2020-12-04 05:00:00
568,122.31,123.75,86711490,124.57,122.25,123.8382,517945,2020-12-07 05:00:00
569,124.37,124.38,82139512,124.98,123.09,124.1914,504720,2020-12-08 05:00:00
570,124.53,121.78,115005193,125.95,121,123.2586,737741,2020-12-09 05:00:00
571,120.5,123.24,81295670,123.87,120.15,122.8994,512167,2020-12-10 05:00:00
572,122.43,122.41,86561586,122.76,120.55,121.7229,541967,2020-12-11 05:00:00
573,122.6,121.78,79055188,123.35,121.54,122.4325,451068,2020-12-14 05:00:00
574,124.34,127.88,157572262,127.9,124.13,126.5535,867462,2020-12-15 05:00:00
575,127.41,127.81,95913591,128.37,126.56,127.5459,550012,2020-12-16 05:00:00
576,128.9,128.7,94359811,129.58,128.045,128.6643,491620,2020-12-17 05:00:00
577,128.96,126.655,191108396,129.1,126.12,127.0953,662921,2020-12-18 05:00:00
578,125.02,128.23,121250643,128.31,123.449,126.3341,746686,2020-12-21 05:00:00
