TSLA,open_price,close_price,trading_volume,highest_price,lowest_price,volume_weighted_avg_price,transaction_amt,date_time
699,259.4,257.38,27219955,260.58,254.42,257.8147,308926,2021-06-16 04:00:00
700,256.065,260.9,27565537,261.75,256.01,260.038,304743,2021-06-17 04:00:00
701,259.63,259.43,37162767,262.3,258.75,260.1638,316742,2021-06-18 04:00:00
702,259.82,262.63,26696119,263.52,257.92,261.9392,298361,2021-06-21 04:00:00
703,262.72,265.51,24694090,265.79,262.4,264.7953,253763,2021-06-22 04:00:00
704,265.99,265.275,19518681,266.83,264.43,265.3424,236577,2021-06-23 04:00:00
705,266.16,266.69,21346867,267.85,265.47,266.7737,235958,2021-06-24 04:00:00
706,266.23,265.02,23891113,267.25,264.76,265.3848,215061,2021-06-25 04:00:00
707,266.185,268.72,19590024,268.9,265.91,268.1287,239210,2021-06-28 04:00:00
708,268.865,271.4,19921311,271.65,267.98,270.4822,238419,2021-06-29 04:00:00
709,270.69,270.9,21547257,271.3598,269.6043,270.6723,232757,2021-06-30 04:00:00
710,269.61,271.6,16725323,271.84,269.6,270.7933,196894,2021-07-01 04:00:00
711,272.82,277.65,26474408,278,272.5,276.3861,283710,2021-07-02 04:00:00
712,278.03,277.66,31565556,279.3698,274.3,277.4582,365687,2021-07-06 04:00:00
713,279.4,279.93,23260031,280.6945,277.15,279.6527,299189,2021-07-07 04:00:00
714,276.9,277.42,24605941,278.73,274.87,277.1555,333194,2021-07-08 04:00:00
715,275.72,277.94,23676665,278.05,275.32,277.0749,264353,2021-07-09 04:00:00
716,279.157,277.32,18931695,279.77,276.58,277.5176,212250,2021-07-12 04:00:00
717,277.52,280.98,26120128,282.8477,277.39,281.0168,305657,2021-07-13 04:00:00
718,282.345,282.51,23113662,283.66,280.55,282.6312,268304,2021-07-14 04:00:00
719,282,281.03,22604227,282.51,279.83,281.0044,296274,2021-07-15 04:00:00
720,282.07,280.75,26186848,284.1,279.46,281.6857,283333,2021-07-16 04:00:00
721,278.9335,277.01,32935634,280.37,274.45,277.0244,405114,2021-07-19 04:00:00
722,278.03,279.32,26259741,280.97,276.26,279.0782,267195,2021-07-20 04:00:00
723,278.905,281.4,24364320,281.52,277.29,280.489,254890,2021-07-21 04:00:00
724,283.84,286.14,23384059,286.42,283.42,285.5054,257353,2021-07-22 04:00:00
725,287.37,289.67,22767371,289.99,286.5,288.9299,277182,2021-07-23 04:00:00
726,289,289.05,23153573,289.69,286.642,288.5004,260023,2021-07-26 04:00:00
727,289.43,286.54,33592179,289.575,282.95,285.3983,427018,2021-07-27 04:00:00
728,288.99,286.22,33506853,290.15,283.8303,287.211,392256,2021-07-28 04:00:00
729,286.235,286.5,18168294,288.618,286.08,286.8593,227631,2021-07-29 04:00:00
730,285.17,284.91,20944846,286.66,283.91,284.9562,258726,2021-07-30 04:00:00
731,286.36,284.82,16261757,286.775,283.74,285.2642,216148,2021-08-02 04:00:00
732,285.42,287.12,17879048,287.23,284,286.0974,227749,2021-08-03 04:00:00
733,286.22,286.51,16187331,287.5883,284.65,286.3071,204550,2021-08-04 04:00:00
734,286.88,289.52,13900167,289.63,286.1,288.4802,184739,2021-08-05 04:00:00
735,288.505,289.46,16589336,289.5,287.6238,288.8028,175525,2021-08-06 04:00:00
736,289.75,288.33,16117629,291.55,287.81,288.6941,189324,2021-08-09 04:00:00
737,288.8,286.44,18616578,289.25,285.2,286.8988,211784,2021-08-10 04:00:00
738,287.21,286.95,13955934,288.66,285.86,286.9447,189792,2021-08-11 04:00:00
739,286.63,289.81,14570391,289.97,286.34,289.0645,174282,2021-08-12 04:00:00
740,289.48,292.85,18249046,292.9,289.3,291.3639,192365,2021-08-13 04:00:00
741,293.19,294.6,22516027,294.82,290.02,293.0005,255726,2021-08-16 04:00:00
742,292.39,293.08,20075250,293.43,291.08,292.6055,262741,2021-08-17 04:00:00
743,292.04,290.73,21619885,294.82,290.27,292.5995,251718,2021-08-18 04:00:00
744,288.6935,296.77,29850461,297.47,288.64,294.7394,356371,2021-08-19 04:00:00
745,299.72,304.36,40815006,305.84,298.06,303.5992,424370,2021-08-20 04:00:00
746,303.245,304.65,22820157,305.4,301.85,304.2828,273395,2021-08-23 04:00:00
747,305.02,302.62,18153274,305.65,302.0035,303.0899,239282,2021-08-24 04:00:00
748,304.3,302.01,19906057,304.59,300.42,301.9554,227170,2021-08-25 04:00:00
749,300.99,299.09,17666084,302.429,298.95,300.2966,243800,2021-08-26 04:00:00
750,298.987,299.72,22605726,300.87,296.83,299.2422,242943,2021-08-27 04:00:00
751,301.115,303.59,16348072,304.22,301.06,303.2701,209224,2021-08-30 04:00:00
752,304.42,301.88,26274238,304.5,301.5,302.7647,234756,2021-08-31 04:00:00
753,302.865,301.83,18914026,305.19,301.49,303.0256,244910,2021-09-01 04:00:00
754,302.2,301.15,16290545,303.3602,300.18,301.3689,227810,2021-09-02 04:00:00
755,300.99,301.14,14751609,302.6,300.26,301.4777,181614,2021-09-03 04:00:00
756,301.005,300.18,17369332,301.09,298.2,299.9436,270623,2021-09-07 04:00:00
757,299.78,300.21,15046819,300.61,297.4651,299.1185,246198,2021-09-08 04:00:00
758,300.82,297.25,19927000,302.14,297,298.6934,274731,2021-09-09 04:00:00
759,298.415,295.71,19633363,299.92,295.38,297.3192,296248,2021-09-10 04:00:00
760,297.55,296.99,23931707,298.54,294.08,296.1317,309936,2021-09-13 04:00:00
761,299.56,299.79,22189292,301.39,298.1,299.9204,279350,2021-09-14 04:00:00
762,303.26,304.82,28728377,305.32,301.82,303.9982,351816,2021-09-15 04:00:00
763,303.76,305.22,19550815,305.31,300.76,303.5104,251476,2021-09-16 04:00:00
764,304.17,299.87,41372456,304.5,299.53,301.0029,330843,2021-09-17 04:00:00
765,296.33,294.3,38278661,298.72,289.52,293.8269,546438,2021-09-20 04:00:00
766,295.69,294.8,22364103,297.54,294.07,295.6193,297336,2021-09-21 04:00:00
767,296.725,298.58,26626342,300.22,294.51,298.1538,337059,2021-09-22 04:00:00
768,298.845,299.56,18604601,300.9,297.5339,299.7428,236240,2021-09-23 04:00:00
769,298.23,299.35,14998978,299.8,296.93,298.4973,218412,2021-09-24 04:00:00
770,296.14,294.17,23559276,296.47,292.9449,294.4246,328836,2021-09-27 04:00:00
771,289.795,283.52,43184837,290.78,282.75,285.4855,616437,2021-09-28 04:00:00
772,285.1,284,26353696,286.77,283.01,284.6546,358442,2021-09-29 04:00:00
773,285.71,281.92,32921298,287.83,281.62,283.9371,402930,2021-09-30 04:00:00
774,282.1217,289.1,30086280,289.98,281.29,286.6369,363793,2021-10-01 04:00:00
775,287.4,283.11,31333747,287.75,280.25,282.6776,455635,2021-10-04 04:00:00
776,284.0464,288.76,24993024,290.398,284.0464,288.1714,296311,2021-10-05 04:00:00
777,285.78,293.11,28002550,293.63,285.5093,290.4564,406529,2021-10-06 04:00:00
778,295.175,294.85,20430471,296.64,293.92,295.4481,282926,2021-10-07 04:00:00
779,296.219,294.85,17950627,296.6409,293.76,295.1334,253035,2021-10-08 04:00:00
780,292.92,294.23,19298634,297.97,292.745,295.5286,242967,2021-10-11 04:00:00
781,295.34,292.88,17885643,295.44,292.35,293.5962,266397,2021-10-12 04:00:00
782,294.91,296.31,23424025,297.28,293.49,295.4309,301391,2021-10-13 04:00:00
783,299.21,302.75,27254902,303.27,297.83,301.3498,305022,2021-10-14 04:00:00
784,302.34,304.21,24724803,304.45,300.5191,302.7966,275911,2021-10-15 04:00:00
785,303.57,307.29,22654296,308.21,302.69,305.8543,289612,2021-10-18 04:00:00
786,308.348,308.23,17682139,309.3,307.22,308.284,226293,2021-10-19 04:00:00
787,309.21,307.41,16537069,309.7,306.11,307.6084,237432,2021-10-20 04:00:00
788,307.1702,310.76,16918100,311.02,306.36,309.387,222078,2021-10-21 04:00:00
789,310.4,309.16,17449332,311.09,307.8,309.3104,244615,2021-10-22 04:00:00
790,309.36,308.13,17554469,309.4,306.46,308.1977,244415,2021-10-25 04:00:00
791,311,310.11,28107349,312.395,308.5967,310.5962,367536,2021-10-26 04:00:00
792,316,323.17,52587690,326.0973,316,322.6143,593988,2021-10-27 04:00:00
793,324.325,324.35,26297943,324.87,321.3601,323.3879,347710,2021-10-28 04:00:00
794,324.13,331.62,34765982,332,323.9,329.1131,381600,2021-10-29 04:00:00
795,331.355,329.37,26923181,331.49,326.37,328.4407,393780,2021-11-01 04:00:00
796,330.31,333.13,26487109,333.45,330,332.5283,310165,2021-11-02 04:00:00
797,333.9,334,21370082,334.9,330.65,332.9858,293957,2021-11-03 04:00:00
798,332.89,336.44,23892202,336.54,329.51,334.9213,328854,2021-11-04 04:00:00
799,338.51,336.06,22570097,338.79,334.4217,336.4792,316800,2021-11-05 04:00:00
800,337.3,336.99,20897001,337.65,334.44,336.2122,287657,2021-11-08 05:00:00
801,337.1071,335.95,21307369,338.72,334.53,336.3103,295386,2021-11-09 05:00:00
802,334.57,330.8,25500807,334.6303,329.92,331.7579,332397,2021-11-10 05:00:00
803,331.25,332.43,16649844,333.7746,330.51,332.6575,217134,2021-11-11 05:00:00
804,333.92,336.72,23831048,337.23,333.79,335.5457,239697,2021-11-12 05:00:00
805,337.54,336.07,16723009,337.88,334.034,335.6981,249217,2021-11-15 05:00:00
806,335.68,339.51,20886832,340.67,335.51,339.0523,255378,2021-11-16 05:00:00
